POLICY_ID,POLICY_BEGIN_MONTH,POLICY_END_MONTH,POLICY_IS_RENEWED,POLICY_SALES_CHANNEL,POLICY_SALES_CHANNEL_GROUP,POLICY_BRANCH,POLICY_MIN_AGE,POLICY_MIN_DRIVING_EXPERIENCE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_ENGINE_POWER,VEHICLE_IN_CREDIT,VEHICLE_SUM_INSURED,POLICY_INTERMEDIARY,INSURER_GENDER,POLICY_CLM_N,POLICY_CLM_GLT_N,POLICY_PRV_CLM_N,POLICY_PRV_CLM_GLT_N,CLIENT_HAS_DAGO,CLIENT_HAS_OSAGO,POLICY_COURT_SIGN,CLAIM_AVG_ACC_ST_PRD,POLICY_HAS_COMPLAINTS,POLICY_YEARS_RENEWED_N,POLICY_DEDUCT_VALUE,CLIENT_REGISTRATION_REGION,POLICY_PRICE_CHANGE
44317,4,4,0,52,6,Москва,51,23,Audi,Q3,170.0,0,1547300.0,910,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,0.0
44320,5,5,0,52,6,Санкт-Петербург,20,2,Ford,Focus,125.0,1,570000.0,509,F,3,3,1S,0,1,1,0,32.0,0,2,0.0,Санкт-Петербург,1.55
44331,8,8,0,55,6,Москва,43,8,Ford,Kuga,149.0,1,1254000.0,1096,M,2,1S,N,N,0,0,0,17.0,0,0,0.0,Москва,0.1
44334,5,5,0,33,1,Москва,30,6,Mazda,2,103.0,0,445257.0,817,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,0.0
44335,8,8,0,52,6,Москва,67,32,Kia,Sportage,150.0,0,740151.0,910,M,0,0,0,0,0,0,0,0.0,0,3,0.0,Москва,0.05
44346,8,8,0,55,6,Москва,39,0,Mitsubishi,Outlander,146.0,1,1434990.0,1096,F,1L,1L,N,N,0,0,0,4.0,0,0,0.0,Москва,0.36
44352,8,8,0,52,6,Москва,38,14,Volvo,XC60,190.0,0,2198000.0,1051,F,0,0,N,N,1,0,0,0.0,0,0,0.0,Москва,-1.0
44355,6,6,0,52,6,Санкт-Петербург,59,6,Renault,Logan,82.0,0,396880.0,N,M,0,0,0,0,0,1,0,0.0,0,1,20000.0,Санкт-Петербург,-0.37
44358,8,8,0,53,6,Санкт-Петербург,36,0,Ford,Kuga,150.0,1,1111136.0,381,F,0,0,N,N,0,0,0,0.0,0,0,15000.0,Санкт-Петербург,-0.31
44363,7,7,0,55,6,Москва,35,6,Skoda,Yeti,105.0,0,495000.0,1401,F,0,0,1S,1S,1,0,0,0.0,0,1,10000.0,Москва,-0.1
44375,2,2,0,52,6,Москва,46,7,Toyota,Highlander,273.0,0,1599000.0,910,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,0.04
44381,5,5,0,4,4,Санкт-Петербург,45,17,Nissan,Juke,117.0,0,600000.0,60,F,0,0,2,2,0,1,0,0.0,0,3,10000.0,Санкт-Петербург,-0.45
44397,11,11,0,52,6,Москва,64,1,Kia,Rio,123.0,0,524718.0,326,F,1L,1L,0,0,0,0,0,4.0,0,1,0.0,Москва,0.21
44399,11,11,0,55,6,Москва,35,6,Ford,Focus,150.0,1,652078.0,1096,F,0,0,2,2,0,0,0,0.0,0,2,0.0,Москва,0.1
44407,5,5,0,53,6,Санкт-Петербург,44,9,Nissan,Qashqai,144.0,0,893074.0,343,F,0,0,0,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,-0.05
44409,5,5,0,55,6,Москва,49,19,Mitsubishi,ASX,117.0,0,860000.0,1096,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,0.05
44416,5,5,0,50,5,Москва,64,42,Mitsubishi,Pajero,165.0,0,853000.0,N,M,0,0,0,0,1,1,0,0.0,0,2,20000.0,Москва,-0.05
44424,5,5,0,2,4,Санкт-Петербург,53,31,Toyota,Highlander,273.0,0,1742249.0,1180,F,1S,1S,0,0,1,1,0,3.0,0,2,10000.0,Санкт-Петербург,0.0
44425,5,5,0,55,6,Москва,50,24,Mitsubishi,Pajero,220.0,0,1018980.0,1096,M,1L,1L,0,0,0,1,0,0.0,0,3,0.0,Москва,-0.33
44426,5,5,0,55,6,Москва,46,11,Citroen,C5,140.0,0,566019.0,N,M,0,0,0,0,1,1,0,0.0,0,6,10000.0,Московская,0.01
44428,7,7,0,59,3,Санкт-Петербург,33,0,Toyota,Sienna,270.0,0,3500000.0,454,M,0,0,N,N,0,0,0,0.0,0,0,20000.0,Санкт-Петербург,-0.34
44432,8,8,0,4,4,Москва,38,15,BMW,3-series GT,184.0,1,2036666.0,47,M,0,0,0,0,0,1,0,0.0,0,1,30000.0,Москва,0.05
44433,8,8,0,52,6,Москва,36,0,Kia,Sportage,150.0,0,1139900.0,360,F,1S,1S,N,N,1,0,0,7.0,0,0,0.0,Москва,0.0
44438,8,8,0,11,1,Санкт-Петербург,29,2004,Kia,Cerato,126.0,1,450000.0,166,M,0,0,N,N,1,1,0,0.0,0,0,20000.0,Санкт-Петербург,0.0
44444,5,5,0,50,5,Москва,30,3,Skoda,Octavia,152.0,1,665250.0,N,F,2,2,0,0,1,0,0,52.0,0,4,0.0,Москва,-1.0
44446,6,6,0,53,6,Санкт-Петербург,46,22,BMW,6-series,407.0,0,3480750.0,1287,F,2,2,1S,1S,0,0,0,0.0,0,2,0.0,Санкт-Петербург,-0.02
44447,6,6,0,53,6,Санкт-Петербург,37,10,Volkswagen,Golf,140.0,1,797283.0,948,M,1S,0,0,0,0,0,0,11.0,0,2,0.0,Санкт-Петербург,0.05
44450,8,8,0,52,6,Москва,43,2,Hyundai,Solaris,123.0,0,399000.0,N,M,0,0,0,0,0,0,0,0.0,0,3,12500.0,Москва,-0.09
44456,6,6,0,52,6,Санкт-Петербург,42,8,Volkswagen,Golf,122.0,0,715695.0,515,M,0,0,0,0,0,0,0,0.0,0,3,0.0,Санкт-Петербург,0.0
44467,11,11,0,54,6,Москва,53,12,BMW,X1,184.0,1,1330000.0,703,F,1S,1S,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.01
44476,2,2,0,55,6,Москва,34,6,Mitsubishi,Outlander,146.0,0,981531.0,1096,M,0,0,0,0,1,1,0,0.0,0,1,0.0,Москва,0.12
44479,6,6,0,52,6,Москва,40,22,Ford,EcoSport,122.0,1,937029.0,910,M,0,0,N,N,0,0,0,0.0,0,0,15000.0,N,0.05
44482,7,7,0,52,6,Санкт-Петербург,37,8,Ford,Kuga,150.0,0,974980.0,493,F,0,0,0,0,0,1,0,0.0,0,1,15000.0,Санкт-Петербург,-0.16
44485,7,7,0,50,5,Санкт-Петербург,47,27,Renault,Megane,137.0,0,519700.0,N,M,1S,0,2,2,0,1,0,7.0,1,1,15000.0,Санкт-Петербург,-0.2
44487,7,7,0,52,6,Москва,57,25,Kia,Sportage,150.0,1,934572.0,360,F,0,0,1S,1S,0,0,0,0.0,0,3,0.0,Москва,0.05
44490,6,6,0,50,5,Санкт-Петербург,76,49,Renault,SR,75.0,0,206802.0,N,F,0,0,0,0,0,0,0,0.0,0,5,15000.0,Санкт-Петербург,0.13
44492,7,7,0,50,5,Москва,35,15,Opel,Antara,167.0,0,869400.0,N,M,0,0,0,0,0,0,0,0.0,0,1,12500.0,Москва,-0.37
44493,7,7,0,55,6,Москва,31,11,Hyundai,i30,130.0,1,650260.0,1096,M,0,0,0,0,0,0,0,0.0,0,1,30000.0,Московская,-1.0
44497,7,7,0,50,5,Москва,28,8,Toyota,Corolla,124.0,0,337000.0,N,M,0,0,0,0,1,0,0,0.0,0,6,5000.0,Московская,0.05
44504,9,8,0,50,5,Санкт-Петербург,27,7,Hyundai,Solaris,123.0,0,445805.0,N,M,0,0,1S,1S,1,1,0,197.0,0,1,20000.0,Санкт-Петербург,0.0
44511,5,5,0,50,5,Санкт-Петербург,31,5,Renault,Scenic,113.0,0,360855.0,N,M,0,0,0,0,1,1,0,0.0,0,3,50000.0,Санкт-Петербург,0.08
44512,4,4,0,53,6,Москва,50,20,Toyota,Land Cruiser 150,163.0,0,1110948.0,272,F,1S,0,3,3,1,0,0,2.0,0,3,40158.0,Москва,-0.33
44516,4,4,0,52,6,Санкт-Петербург,34,10,Subaru,Impreza,150.0,0,450129.0,N,F,0,0,0,0,1,1,0,0.0,0,7,0.0,Санкт-Петербург,0.05
44520,12,12,0,52,6,Москва,37,11,BMW,Другая модель (Легковое ТС),249.0,1,4460000.0,1051,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,0.03
44523,5,5,0,13,1,Санкт-Петербург,30,7,Hyundai,Solaris,123.0,0,382725.0,1092,F,0,0,0,0,1,1,0,0.0,0,4,0.0,Санкт-Петербург,-0.37
44527,5,5,0,13,1,Санкт-Петербург,37,3,Kia,Rio,123.0,1,545218.0,3,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,-0.63
44529,6,6,0,55,6,Москва,53,15,Toyota,RAV4,146.0,0,1011347.0,1096,M,0,0,1L,0,1,0,0,0.0,0,2,0.0,Московская,0.0
44530,5,5,0,53,6,Москва,35,11,Kia,Sportage,150.0,0,899283.0,1221,M,0,0,2,2,0,0,0,0.0,0,2,20000.0,Москва,-0.28
44533,7,7,0,53,6,Санкт-Петербург,40,4,Skoda,Rapid,105.0,0,740800.0,641,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Санкт-Петербург,-0.15
44537,9,9,0,52,6,Москва,42,6,Honda,Civic,140.0,1,619633.0,1362,F,0,0,0,0,1,1,0,0.0,0,2,0.0,Москва,0.0
44542,3,3,0,50,5,Москва,37,16,Jeep,Grand Cherokee,286.0,0,2236000.0,N,M,0,0,N,N,0,1,0,0.0,0,0,30000.0,Москва,-0.03
44543,3,3,0,52,6,Москва,48,6,Mitsubishi,ASX,140.0,1,682714.0,406,M,0,0,0,0,1,0,0,3.0,0,2,0.0,Московская,-0.35
44545,3,3,0,52,6,Москва,38,2,Mazda,CX-5,150.0,1,1132010.0,910,F,0,0,1L,1L,0,0,0,0.0,0,1,15000.0,Татарстан,-0.29
44561,3,3,0,52,6,Москва,30,7,Kia,Ceed,125.0,0,439622.0,N,M,0,0,0,0,0,0,0,0.0,0,4,10000.0,Ярославская,-0.23
44576,7,7,0,54,6,Москва,51,16,Volkswagen,Passat,152.0,0,1010438.0,239,M,0,0,0,0,0,0,0,0.0,0,2,5000.0,Московская,0.0
44578,7,7,0,55,6,Москва,54,15,Suzuki,Grand Vitara,169.0,0,592110.0,1252,M,0,0,0,0,0,0,0,0.0,0,6,0.0,Москва,0.05
44586,8,8,0,55,6,Москва,47,18,Mitsubishi,Outlander XL,170.0,0,851427.0,1096,M,1S,1S,0,0,0,1,0,3.0,0,4,0.0,Москва,0.12
44602,4,4,0,53,6,Санкт-Петербург,34,0,Hyundai,Solaris,123.0,0,434928.0,946,F,0,0,1S,1S,0,1,0,0.0,0,2,15000.0,Санкт-Петербург,-0.36
44604,11,11,0,52,6,Санкт-Петербург,66,14,Ssang Yong,Actyon,149.0,1,747068.0,261,F,0,0,1S,1S,1,1,0,0.0,0,1,10000.0,Санкт-Петербург,-0.13
44618,8,8,0,55,6,Москва,45,0,Toyota,Land Cruiser Prado,173.0,0,2571700.0,1096,M,0,0,N,N,0,0,0,0.0,0,0,30000.0,Московская,-0.1
44620,8,8,0,11,1,Санкт-Петербург,25,3,Lada,Largus,84.0,0,307340.0,143,M,0,0,1L,1L,0,1,0,0.0,0,2,30000.0,Санкт-Петербург,-0.15
44628,5,5,0,50,5,Москва,44,16,Kia,Sportage,150.0,1,800000.0,N,F,0,0,N,N,0,1,0,0.0,0,0,20000.0,Московская,-0.33
44637,5,5,0,52,6,Санкт-Петербург,68,2,Ford,Focus,105.0,0,489927.0,493,F,0,0,0,0,0,1,0,0.0,0,2,0.0,Санкт-Петербург,-0.43
44646,5,5,0,11,1,Санкт-Петербург,39,6,Volkswagen,Polo,105.0,0,680000.0,143,F,0,0,N,N,1,1,0,0.0,0,0,15000.0,Ленинградская,-0.1
44651,10,10,0,54,6,Москва,29,10,BMW,X5,218.0,0,3244000.0,400,F,1S,1S,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.01
44664,3,3,0,50,5,Москва,29,4,Ford,Focus,145.0,0,504000.0,N,F,0,0,0,0,1,1,0,0.0,0,3,15000.0,Москва,0.05
44671,10,10,0,52,6,Москва,28,9,Ford,Focus,125.0,1,570556.0,326,F,0,0,1L,0,0,0,0,19.33333333,0,1,10000.0,Пензенская,0.0
44681,3,3,0,50,5,Москва,65,21,Kia,Ceed,129.0,0,859680.0,N,M,2,2,N,N,1,1,0,12.5,0,0,0.0,Московская,0.05
44682,4,4,0,52,6,Москва,41,22,Chevrolet,Captiva,167.0,0,926600.0,260,M,0,0,0,0,1,0,0,0.0,0,1,0.0,Москва,0.04
44683,4,4,0,53,6,Москва,57,26,Volkswagen,Tiguan,170.0,1,884130.0,293,F,0,0,0,0,0,0,0,0.0,0,2,0.0,Москва,-0.04
44686,3,3,0,53,6,Санкт-Петербург,42,9,Volkswagen,Golf Plus,122.0,0,658600.0,224,F,1L,1L,1S,1S,0,1,0,6.0,0,2,10000.0,Санкт-Петербург,-1.0
44696,3,3,0,52,6,Москва,43,8,Kia,Optima,180.0,0,1459900.0,910,M,0,0,N,N,1,1,0,0.0,0,0,10000.0,Москва,-0.41
44699,5,5,0,50,5,Москва,28,8,Land Rover,Freelander,160.0,0,972600.0,N,F,0,0,0,0,1,1,0,0.0,0,4,25000.0,Московская,-0.12
44712,5,5,0,39,1,Москва,37,14,BMW,5-series,184.0,1,1099284.0,826,F,0,0,N,N,0,1,0,0.0,0,0,15000.0,Москва,-0.15
44713,5,5,0,53,6,Санкт-Петербург,44,26,Skoda,Rapid,105.0,0,655000.0,224,M,1L,0,N,N,0,0,0,3.0,0,0,0.0,Ленинградская,-0.54
44720,4,4,0,55,6,Москва,46,21,Mitsubishi,Outlander,146.0,1,952450.0,1096,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,-0.57
44722,5,5,0,53,6,Санкт-Петербург,35,10,Audi,Q3,170.0,0,1189000.0,1241,F,0,0,0,0,1,1,0,0.0,0,1,0.0,Санкт-Петербург,0.05
44740,5,5,0,53,6,Санкт-Петербург,33,12,BMW,X1,184.0,0,1729000.0,1209,F,0,0,N,N,0,0,0,0.0,0,0,30000.0,Санкт-Петербург,-0.07
44745,5,5,0,50,5,Санкт-Петербург,44,14,Skoda,Fabia,86.0,0,390605.0,N,F,0,0,N,N,0,0,0,0.0,0,0,12500.0,Санкт-Петербург,-0.23
44746,5,5,0,4,4,Санкт-Петербург,46,20,Toyota,Corolla,124.0,0,561326.0,53,M,0,0,0,0,0,1,0,0.0,0,4,0.0,Санкт-Петербург,0.0
44749,4,4,0,54,6,Москва,33,10,Jaguar,XJ,340.0,0,3730000.0,2,M,0,0,N,N,1,0,0,0.0,0,0,50000.0,Москва,0.05
44758,9,9,0,6,4,Санкт-Петербург,41,15,Nissan,Qashqai,141.0,1,740000.0,338,M,3,2,2,2,0,0,0,13.0,0,1,0.0,Ленинградская,1.01
44760,2,2,0,52,6,Санкт-Петербург,28,4,Ford,Focus,125.0,0,478710.0,493,M,1L,0,0,0,1,1,0,1.0,0,3,17500.0,Санкт-Петербург,-0.08
44766,10,10,0,53,6,Санкт-Петербург,50,30,Toyota,RAV4,146.0,0,1064005.0,481,M,1L,1L,0,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,1.04
44768,12,12,0,55,6,Москва,35,16,Hyundai,ix35,184.0,1,788400.0,1096,M,1L,0,0,0,1,0,0,0.0,0,1,0.0,Москва,-0.17
44780,11,11,0,10,1,Москва,36,15,Nissan,Qashqai,141.0,0,531000.0,1063,F,0,0,0,0,0,1,0,0.0,0,2,20000.0,Московская,0.0
44783,6,6,0,52,6,Санкт-Петербург,61,18,Ford,C-Max,145.0,0,175974.0,N,M,1L,1L,0,0,0,1,0,2.0,0,7,0.0,Санкт-Петербург,0.45
44795,11,11,0,55,6,Москва,37,16,Mitsubishi,Outlander,167.0,0,979080.0,1096,M,1L,0,0,0,0,0,0,2.0,0,1,10000.0,Москва,-0.29
44808,4,4,0,53,6,Москва,45,27,Ford,Explorer,294.0,1,1533400.0,1037,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Московская,0.05
44814,12,12,0,59,3,Санкт-Петербург,51,22,Great Wall,Hover,126.0,1,650000.0,565,M,0,0,N,N,0,1,0,7.0,0,0,0.0,Санкт-Петербург,0.15
44815,9,9,0,45,1,Санкт-Петербург,35,13,Hyundai,Solaris,107.0,1,353430.0,149,M,0,0,0,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.0
44816,9,9,0,8,4,Санкт-Петербург,40,7,Jeep,Grand Cherokee,286.0,0,1626900.0,94,F,2,0,3,2,0,1,0,30.0,0,2,0.0,Санкт-Петербург,0.01
44818,8,8,0,52,6,Москва,47,26,Kia,Sportage,150.0,0,770246.0,326,M,0,0,0,0,0,0,0,0.0,0,3,0.0,Москва,0.13
44820,11,11,0,50,5,Москва,38,13,Honda,CR-V,166.0,0,720000.0,N,F,0,0,0,0,1,0,0,0.0,0,3,0.0,Московская,0.05
44821,11,11,0,55,6,Москва,40,14,Kia,Sorento,175.0,0,1509900.0,1252,F,1L,1L,N,N,0,1,0,10.0,0,0,0.0,Москва,-0.13
44823,3,3,0,52,6,Москва,54,16,Kia,Sportage,150.0,0,1084900.0,910,F,0,0,N,N,1,0,0,0.0,0,0,0.0,Москва,-0.2
44836,5,5,0,55,6,Москва,45,18,Ford,Focus,149.0,0,633352.0,1096,M,0,0,0,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.05
44842,9,9,0,4,4,Санкт-Петербург,29,11,Porsche,Cayenne,240.0,0,2700000.0,144,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Ленинградская,-1.0
44843,9,9,0,52,6,Санкт-Петербург,41,14,Toyota,RAV4,158.0,1,788261.0,234,F,3,2,0,0,0,0,0,124.0,1,4,0.0,Санкт-Петербург,1.19
44847,5,5,0,47,1,Санкт-Петербург,37,17,Renault,Fluence,106.0,0,533205.0,96,M,0,0,1L,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,0.0
44848,5,5,0,10,1,Санкт-Петербург,52,16,Nissan,Pathfinder,190.0,0,1306173.0,87,F,0,0,1L,0,1,1,0,0.0,0,4,20000.0,Санкт-Петербург,-0.48
44851,8,8,0,53,6,Санкт-Петербург,36,2,Hyundai,Solaris,123.0,1,469860.0,1200,M,0,0,0,0,1,0,0,0.0,0,1,12500.0,Ленинградская,-1.0
44852,9,9,0,52,6,Санкт-Петербург,34,14,Fiat,Ducato,120.0,1,877400.0,245,M,1S,0,2,1S,1,1,0,0.0,0,1,0.0,Санкт-Петербург,0.0
44856,10,10,0,52,6,Санкт-Петербург,37,18,Toyota,Venza,185.0,1,1456320.0,1188,F,2,2,1S,1S,0,1,0,0.5,0,1,0.0,Санкт-Петербург,0.95
44869,2,2,0,53,6,Санкт-Петербург,35,10,Toyota,Camry,181.0,1,988772.0,481,M,1S,1S,1L,0,0,0,0,55.0,0,2,0.0,Санкт-Петербург,0.02
44871,5,5,0,6,4,Санкт-Петербург,77,22,Hyundai,Solaris,107.0,0,328050.0,34,M,0,0,0,0,0,1,0,0.0,0,4,25000.0,Ленинградская,0.01
44879,12,12,0,53,6,Москва,48,17,Mitsubishi,Outlander,167.0,0,1405000.0,687,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,-1.0
44880,8,8,0,50,5,Москва,36,10,BMW,X1,177.0,0,900000.0,N,F,0,0,N,N,0,0,0,0.0,0,0,20000.0,Москва,-0.2
44881,1,1,0,52,6,Санкт-Петербург,41,16,Toyota,RAV4,148.0,0,860803.0,1319,F,0,0,1L,1L,1,0,0,0.0,0,3,10000.0,Санкт-Петербург,0.04
44883,5,5,0,52,6,Санкт-Петербург,50,22,Toyota,RAV4,146.0,0,1106520.0,230,F,0,0,1S,1S,1,1,0,0.0,0,2,0.0,Санкт-Петербург,-0.11
44895,5,5,0,55,6,Москва,35,14,Hyundai,Santa Fe,175.0,1,1544900.0,1096,F,2,2,2,1S,0,0,0,0.0,0,1,0.0,Москва,0.03
44898,9,9,0,50,5,Москва,53,20,Nissan,Tiida,110.0,1,470000.0,N,M,0,0,1L,1L,1,1,0,0.0,0,1,0.0,Московская,-0.06
44901,10,10,0,55,6,Москва,50,13,Mitsubishi,Pajero,200.0,1,1617586.0,1096,M,0,0,2,2,1,0,0,0.0,0,1,0.0,Москва,-0.32
44903,8,8,0,52,6,Санкт-Петербург,53,1983,Renault,Logan,82.0,0,503470.0,171,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Санкт-Петербург,0.0
44904,5,5,0,53,6,Санкт-Петербург,34,13,Hyundai,ix35,150.0,1,963418.0,946,M,0,0,0,0,1,0,0,0.0,0,1,15000.0,Санкт-Петербург,-0.32
44910,3,3,0,52,6,Санкт-Петербург,41,19,Kia,Sportage,150.0,1,780558.0,509,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Ленинградская,-0.39
44920,3,3,0,53,6,Москва,48,0,Skoda,Rapid,105.0,0,813000.0,264,F,2,1S,N,N,0,0,0,5.5,0,0,0.0,Москва,-0.2
44922,8,8,0,52,6,Санкт-Петербург,38,0,Mitsubishi,ASX,140.0,1,1230000.0,1096,M,2,2,N,N,0,1,0,36.0,0,0,10000.0,Санкт-Петербург,0.17
44928,4,4,0,50,5,Москва,27,4,Kia,Ceed,122.0,0,382000.0,N,F,0,0,0,0,0,1,0,0.0,0,2,0.0,Москва,-1.0
44929,11,11,0,52,6,Санкт-Петербург,24,6,Renault,Megane,106.0,1,563340.0,171,M,1L,0,0,0,0,0,0,8.0,0,1,10000.0,Санкт-Петербург,0.05
44930,3,3,0,55,6,Москва,30,8,Suzuki,Grand Vitara,140.0,1,1431900.0,1252,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,-0.01
44944,10,10,0,11,1,Санкт-Петербург,45,18,Honda,CR-V,166.0,0,723330.0,143,F,1S,1S,1S,1S,1,1,0,0.0,0,4,0.0,Санкт-Петербург,0.0
44952,4,4,0,52,6,Санкт-Петербург,38,18,Skoda,Rapid,105.0,1,728000.0,686,M,0,0,N,N,0,1,0,0.0,0,0,10000.0,Санкт-Петербург,-0.18
44955,9,9,0,53,6,Санкт-Петербург,25,7,Porsche,Cayenne,420.0,0,3910000.0,110,M,3,3,1S,1S,1,0,0,0.0,0,1,0.0,N,0.0
44957,9,9,0,53,6,Санкт-Петербург,37,15,Volkswagen,Tiguan,150.0,1,1129600.0,641,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Санкт-Петербург,0.0
44960,8,8,0,55,6,Москва,35,15,Mitsubishi,ASX,140.0,1,749471.0,1096,F,0,0,0,0,0,1,0,0.0,0,1,0.0,Московская,0.0
44962,12,12,0,53,6,Москва,47,4,Renault,Sandero Stepway,84.0,0,455000.0,674,F,0,0,N,N,0,0,0,0.0,0,0,10000.0,Москва,-0.14
44969,4,4,0,53,6,Санкт-Петербург,41,11,BMW,X1,184.0,1,1237380.0,1211,M,1S,1S,0,0,1,0,0,22.0,0,1,0.0,Санкт-Петербург,-0.03
44978,5,5,0,53,6,Москва,26,0,Kia,Rio,107.0,1,589900.0,580,F,1L,1L,N,N,0,1,0,2.0,0,0,15000.0,Москва,-0.29
44979,8,8,0,50,5,Москва,46,17,Skoda,Fabia,105.0,0,549725.0,N,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,-0.22
44981,12,12,0,53,6,Москва,32,11,Mitsubishi,Outlander,146.0,0,1194990.0,849,M,0,0,N,N,0,0,0,0.0,0,0,10000.0,Москва,0.04
44987,5,5,0,50,5,Санкт-Петербург,32,8,Chevrolet,Orlando,141.0,0,748900.0,N,M,0,0,N,N,0,1,0,0.0,0,0,20000.0,Санкт-Петербург,-0.26
44988,5,5,0,52,6,Санкт-Петербург,45,14,Hyundai,ix35,150.0,0,670000.0,1333,M,1L,0,2,1L,1,1,0,1.0,0,2,0.0,Санкт-Петербург,-0.44
44993,5,5,0,52,6,Санкт-Петербург,40,11,Renault,Sandero Stepway,84.0,0,344250.0,171,F,1L,1L,0,0,0,0,0,0.0,0,1,15000.0,Санкт-Петербург,0.03
45004,11,11,0,55,6,Москва,42,13,Mitsubishi,Outlander,167.0,0,1089792.0,1096,M,0,0,1S,1S,0,1,0,0.0,0,1,0.0,Московская,0.17
45012,3,3,0,59,3,Санкт-Петербург,43,18,Toyota,RAV4,146.0,0,919000.0,454,F,1L,0,0,0,1,0,0,6.0,0,2,0.0,Санкт-Петербург,0.13
45016,3,3,0,53,6,Санкт-Петербург,26,3,Hyundai,ix35,150.0,1,850000.0,946,F,0,0,1S,0,1,0,0,0.0,0,2,0.0,Санкт-Петербург,-0.64
45025,3,3,0,53,6,Москва,56,31,Kia,Ceed,125.0,1,626070.0,264,M,1L,1L,1L,0,0,1,0,12.0,0,3,0.0,Москва,0.04
45027,3,3,0,52,6,Санкт-Петербург,43,10,Skoda,Yeti,152.0,0,664360.0,1096,F,2,2,0,0,0,1,0,7.0,0,3,0.0,Санкт-Петербург,0.4
45028,3,3,0,53,6,Москва,57,10,Renault,Duster,102.0,1,473921.0,528,M,0,0,0,0,0,1,0,0.0,0,2,0.0,Москва,-0.41
45029,3,3,0,40,1,Санкт-Петербург,55,26,Subaru,Forester,171.0,0,1029105.0,1245,M,0,0,0,0,0,1,0,0.0,0,2,10000.0,Санкт-Петербург,0.03
45041,3,3,0,55,6,Москва,54,35,Mitsubishi,Pajero,178.0,0,1474352.0,1096,M,0,0,1L,1L,0,1,0,0.0,0,1,15000.0,Москва,0.22
45055,10,10,0,10,1,Москва,34,14,Hyundai,ix35,150.0,0,750000.0,27,F,3,3,N,N,0,0,0,22.0,0,0,10000.0,Московская,0.55
45056,11,11,0,59,3,Санкт-Петербург,59,17,Land Rover,Freelander,150.0,0,1899900.0,454,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,-0.04
45057,11,11,0,52,6,Санкт-Петербург,63,23,BMW,X5,249.0,1,3937260.0,1223,M,1L,1L,N,N,0,0,0,2.0,0,0,0.0,Санкт-Петербург,-0.33
45062,10,10,0,54,6,Москва,31,7,BMW,Другая модель (Легковое ТС),184.0,1,1186000.0,400,M,0,0,N,N,0,0,0,0.0,0,0,15000.0,Москва,0.0
45064,2,2,0,53,6,Москва,50,31,Kia,Sorento,175.0,0,1354900.0,1221,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.19
45068,4,4,0,10,1,Санкт-Петербург,26,8,Volkswagen,Golf,122.0,0,695942.0,595,F,0,0,0,0,0,1,0,0.0,0,1,50000.0,Санкт-Петербург,-1.0
45069,4,4,0,53,6,Москва,43,15,Renault,Megane,106.0,0,487305.0,528,M,0,0,0,0,0,0,0,0.0,0,2,15000.0,Московская,0.05
45076,4,4,0,50,5,Москва,31,12,Toyota,Corolla,110.0,0,360000.0,N,M,0,0,0,0,0,1,0,0.0,0,4,50000.0,Московская,0.13
45078,5,5,0,52,6,Санкт-Петербург,56,31,Skoda,Octavia,180.0,1,854440.0,1096,M,0,0,1L,1L,0,0,0,0.0,0,1,15000.0,Санкт-Петербург,-0.46
45079,5,5,0,53,6,Санкт-Петербург,66,48,Nissan,Titan,141.0,0,749700.0,461,M,0,0,0,0,0,0,0,0.0,0,2,0.0,Санкт-Петербург,0.05
45090,6,6,0,10,1,Москва,57,1,Kia,Rio,123.0,1,0.0,894,F,0,0,1L,1L,0,0,0,0.0,0,1,0.0,Москва,-0.63
45091,5,5,0,55,6,Москва,43,12,Renault,SR,84.0,0,235156.0,1252,F,2,1L,0,0,0,1,0,1.0,0,4,10000.0,Москва,-0.08
